User,Review,Rating,Date,Tahun,Sentiment,Aspek,ulasan_filtered
Pengguna Google,"Seabank ini layanan digitalnya paling the best deh. Fitur yg paling suka itu free transfer 100x nya jadi bisa hemat isi e-wallet dan trf antar bank, dan fitur ini tanpa saldo minimum gak seperti bank lain yg banyak syaratnya. Udh gt free biaya admin juga, utk tabungan tenang aja udh dijamin lps kok jdi jangan ragu nyimpen uang banyak di seabank",5,2024-02-11 22:44:44,2024,Positif,Fitur,seabank ini layanan digitalnya paling terbaik deh fitur yg paling suka itu free transfer nya jadi bisa hemat isi ewallet dan trf antar bank dan fitur ini tanpa saldo minimum gak seperti bank lain yg banyak syaratnya udh gt free biaya admin juga utk tabungan tenang aja udh dijamin lps kok jdi jangan ragu nyimpen uang banyak di seabank
Pengguna Google,"saya kasih bintang empat dulu. secara fitur udah bagus banget menurutku, cuma aplikasinya kadang suka ngelag. btw, tambahin fitur dompet atau tabungan dong, jadi uangnya tuh bisa dibagi-bagi sesuai kebutuhan langsung di aplikasi.",5,2023-09-10 01:07:39,2023,Positif,Kinerja/Performa,saya kasih bintang empat dulu secara fitur udah bagus banget menurutku cuma aplikasinya kadang suka ngelag btw tambahin fitur dompet atau tabungan dong jadi uangnya tuh bisa dibagibagi sesuai kebutuhan langsung di aplikasi
Pengguna Google,Tolong di perbaiki lagi aplikasinya. Saya sudah berulangkali mau masuk ke akun saya..gak bisa-bisa. Cima bolak-balik di perifikasi poto KTP aja.. Kayaknya ada yg keliru di pemuatan halamannya ya. Tolong di ralat kembali.,2,2024-02-20 11:45:57,2024,Negatif,Keamanan dan Privasi,tolong di perbaiki lagi aplikasinya saya sudah berulangkali mau masuk ke akun saya gak bisabisa cima bolakbalik di perifikasi foto ktp aja kayaknya ada yg keliru di pemuatan halamannya ya tolong di ralat kembali
Pengguna Google,Kenapa kalo pake wifi lama banget mau login gagal terus giliran pake internet dari provider cepet banget. Padahal sinyal wifi kenceng bahkan streaming lancar banget,3,2024-02-07 02:35:11,2024,Netral,Kinerja/Performa,kenapa kalo pake wifi lama banget mau masuk gagal terus giliran pake internet dari provider cepet banget padahal sinyal wifi kenceng bahkan streaming lancar banget
Pengguna Google,"Bagus, tapi di perbaiki lagi supaya tidak ada buffring atau lemot saat ingin melakukan transfer atau isi ulang ewalet, dan saran saya untuk di adakan nya kartu fisik ataupun tarik tunai agar lebih mudah lagi untuk yg ingin ambil uang",5,2023-06-14 14:10:22,2023,Positif,Kinerja/Performa,bagus tapi di perbaiki lagi supaya tidak ada buffring atau lambat saat ingin melakukan transfer atau isi ulang ewalet dan saran saya untuk di adakan nya kartu fisik ataupun tarik tunai agar lebih mudah lagi untuk yg ingin ambil uang
Pengguna Google,"Emng lagi gangguan ya? Saya kirim dari luar negeri, katanya bank Seabank nya lagi ada problem dari semalam 10/9/2023, sampai skrg. Mohon konfirmasinya atas informasi tersebut. Uang sampai skrg belum masuk ke rekening",3,2023-09-11 02:41:20,2023,Netral,Kinerja/Performa,emng lagi gangguan ya saya kirim dari luar negeri katanya bank seabank nya lagi ada problem dari semalam sampai skrg mohon konfirmasinya atas informasi tersebut uang sampai skrg belum masuk ke rekening
Pengguna Google,"Terpaksa saya uninstal lagi karna ga guna. Katanya demi keamanan akun layanan ini diblokir. Disuruh masukan pin, nik, sampai deteksi wajah udah lolos malah disuruh telpon cs entah buat apa entah buat ngabisin pulsa...akhir uninstal mending pindah ke rekening digital lain",1,2023-08-29 11:02:47,2023,Negatif,Keamanan dan Privasi,terpaksa saya uninstal lagi karna ga guna katanya demi keamanan akun layanan ini diblokir disuruh masukan pin nik sampai deteksi wajah udah lolos malah disuruh telpon cs entah buat apa entah buat ngabisin pulsa akhir uninstal mending pindah ke rekening digital lain
Pengguna Google,Harus sampe habis berapa pulsa untuk menghubungi cs. . Sudah muter² email Ig dsb tanggepannya sama aja . Gak tau apa² akun di blockir sementara . Baru deposit malah di blockir . Menghubungi cs di minta jangan matiin telf eh mati sendiri udah habisin pulsa tapi gak ada hasil . Ini pelayanan gimana gak langsung terselesaikan malah di persulit . 😔,1,2023-07-20 08:02:36,2023,Negatif,Kinerja/Performa,harus sampe habis berapa pulsa untuk menghubungi cs sudah muter email ig dsb tanggepannya sama aja gak tau apa akun di blockir sementara baru deposit malah di blockir menghubungi cs di minta jangan matiin telf eh mati sendiri udah habisin pulsa tapi gak ada hasil ini pelayanan gimana gak langsung terselesaikan malah di persulit
Pengguna Google,"Transfer ke bank ko ngegantung, nunggu transaksi di proses mulu, padahal saldo saya udh kepotong, malah suru nunggu transaksi nya gagal baru bisa di kembalikan saldo saya, sedangkan transaksi nya sedang di proses trs, harus gimna ini",1,2023-10-07 13:32:06,2023,Negatif,Kinerja/Performa,transfer ke bank ko ngegantung nunggu transaksi di proses mulu padahal saldo saya udh kefotong malah suru nunggu transaksi nya gagal baru bisa di kembalikan saldo saya sedangkan transaksi nya sedang di proses trs harus gimna ini
Pengguna Google,"Udah beberapa hari gak bisa log in, dgn ket no hp dan passwrd tdk sesuai, udh brp kali ganti psswrd udh berhasil keganti, pas log in gitu lagi tidak sesuai no hp sama psswrd nya. Why????? Padahal udah bener udah sesuai tp gak bisa bisa!!! Saya butuh saldo nya!!!",1,2023-12-10 12:01:56,2023,Negatif,Kinerja/Performa,udah beberapa hari gak bisa masuk dgn ket no hp dan passwrd tdk sesuai udh brp kali ganti psswrd udh berhasil keganti pas masuk gitu lagi tidak sesuai no hp sama psswrd nya why padahal udah bener udah sesuai tp gak bisa bisa saya butuh saldo nya
Pengguna Google,"Saldo saya dia akun ini ada 1juta lebih, tp tidak bs log in, awalnya sy pkir gangguan koneksi, Jadi sy uninstall lalu install ulang, dan ttp saja ga bs log in. Bagaimana cara melaporkan aplikasi ini ke OJk",1,2023-12-21 07:40:32,2023,Negatif,Kinerja/Performa,saldo saya dia akun ini ada juta lebih tp tidak bs masuk awalnya sy pkir gangguan koneksi jadi sy unpasang lalu pasang ulang dan ttp saja ga bs masuk bagaimana cara melaporkan aplikasi ini ke ojk
Pengguna Google,Buat yg mau pake seabank aku saranin jangan! Soal nya ribet uang udh pada masuk eh katanya salah pin trs di blokir Pas telvon cs nya alasan nya banyak bangt Kudu tau daftar pertama kapan tipe dan versi hp apa Pas udh di jawab kata cs nya (jawaban nya tidak sesuai data) plis ini apk kudu di hapus karna sangat merugikan costumer,1,2024-01-06 02:19:15,2024,Negatif,Keamanan dan Privasi,buat yg mau pake seabank aku saranin jangan soal nya ribet uang udh pada masuk eh katanya salah pin trs di blokir pas telvon cs nya alasan nya banyak bangt kudu tau daftar pertama kapan tipe dan versi hp apa pas udh di jawab kata cs nya jawaban nya tidak sesuai data plis ini apk kudu di hapus karna sangat merugikan costumer
Pengguna Google,"Transfer kevirtual accoun malah minta verifikasi berkali2 & Ga bisa ngebaca wajah,padahal wajah asli, sangat perlu untuk pembayaran malah dipersulit dgn harus nunggu berjam2,Uda Complin sampai terpaksa isi pulsa 50.000 hanya untuk Complin ,Bank yg ga profesional,jangan adayg mau nabung KeBank ini,dia mempersulit nasabah",1,2023-07-20 09:47:02,2023,Negatif,Keamanan dan Privasi,transfer kevirtual accoun malah minta verifikasi berkali ga bisa ngebaca wajahpadahal wajah asli sangat perlu untuk pembayaran malah dipersulit dgn harus nunggu berjamuda complin sampai terpaksa isi pulsa hanya untuk complin bank yg ga profesionaljangan adayg mau nabung kebank inidia mempersulit nasabah
Pengguna Google,"Overall ini tuh aplikasi yang sangat oke, saya pakai dari tahun 2021 blm ada kendala, dan banyak perkembangan yang dilakukan pengembang untuk kenyamanan nasabah, yang dulu sulit untuk tarik tunai, sekarang sudah bisa di minimarket atau di atm dengan jaringan prima. Benar"" serba online, dapat diandalkan",5,2023-11-08 19:38:49,2023,Positif,Keamanan dan Privasi,overall ini tuh aplikasi yang sangat oke saya pakai dari tahun blm ada kendala dan banyak perkembangan yang dilakukan pengembang untuk kenyamanan nasabah yang dulu sulit untuk tarik tunai sekarang sudah bisa di minimarket atau di atm dengan jaringan prima benar serba online dapat diandalkan
Pengguna Google,Masalah log in susah verifikasi. Tidak mudah. Bahkan pemilik ktp sekalipun pada apk tidak berpengaruh harus nelpon cs. Sedangkan pulsa kami pedesaan tidak selalu memadai.,1,2023-12-30 14:21:31,2023,Negatif,Keamanan dan Privasi,masalah masuk susah verifikasi tidak mudah bahkan pemilik ktp sekalipun pada apk tidak berpengaruh harus nelpon cs sedangkan pulsa kami pedesaan tidak selalu memadai
Pengguna Google,Terlalu jelimet..mau login tiba-tiba diblokir aneh.biaya telpon terlalu mahal pulsa 20rb langsung habis pembicaraan dengan cs belum kelar. Sudah putus. Kurang nyaman pake seabank terlalu menyusahkan nasabah.tolong hapus permanen akun saya biarin masih ada saldo juga.ga nyaman pakenya ga ada kesalahan maen blokir aja.,1,2023-09-16 11:18:18,2023,Negatif,Keamanan dan Privasi,terlalu jelimet mau masuk tibatiba diblokir anehbiaya telpon terlalu mahal pulsa rb langsung habis pembicaraan dengan cs belum kelar sudah putus kurang nyaman pake seabank terlalu menyusahkan nasabahtolong hapus permanen akun saya biarin masih ada saldo jugaga nyaman pakenya ga ada kesalahan maen blokir aja
Pengguna Google,"Nasabah baru, sejauh ini utk tranfer, bayar2 belanja, beli pulsa atau token lancar2 aja. Aplikasi nya ok semua ada dan banyak promo. Sukses selalu SeaBank...",5,2023-06-15 07:30:15,2023,Positif,Fitur,nasabah baru sejauh ini utk tranfer bayar belanja beli pulsa atau token lancar aja aplikasi nya ok semua ada dan banyak promo sukses selalu seabank
Pengguna Google,Mauntap ni aplikasi seabank mudah cara buat nya hanya dengan ktp sama selfi kita sudah punya akun bank ini...bunga lumayan mantap setiap hari berbunga pokok nya josss dah buat seabank... cocok untuk direkomendasikan ke kerabat saya atau saudara saya...gak sia sia saya kasi ke seabank bintang 5 karna aplikasi ini membuat saya merasa lebih nyaman,5,2023-01-23 06:07:33,2023,Positif,Keamanan dan Privasi,mauntap ni aplikasi seabank mudah cara buat nya hanya dengan ktp sama selfi kita sudah punya akun bank ini bunga lumayan mantap setiap hari berbunga pokok nya joss dah buat seabank cocok untuk direkomendasikan ke kerabat saya atau saudara saya gak sia sia saya kasi ke seabank bintang karna aplikasi ini membuat saya merasa lebih nyaman
Pengguna Google,"Syuka 🥰🥰 dipertahankan untuk pelayanan bagi pengguna klo bisa sering2 diadakan promo bagi pengguna Seabank jangan pengguna baru mulu 🤧 dulu awal2 daftar semisal ada promo gitu mesti dapet,INI REAL FAKTA YA,jika ada yang belum dapet mungkin ada syarat sek masih kurang,tapi Seabank ndk pernah ngadain promo boongan.",5,2023-01-06 12:49:54,2023,Positif,Fitur,syuka dipertahankan untuk pelayanan bagi pengguna klo bisa sering diadakan promo bagi pengguna seabank jangan pengguna baru mulu dulu awal daftar semisal ada promo gitu mesti dapati real fakta yajika ada yang belum dapet mungkin ada syarat sek masih kurangtapi seabank ndk pernah ngadain promo boongan
Pengguna Google,"Aplikasi nya buruk sekali,saya habis transaksi malah terblokir tiba tiba lalu saya di suruh hubungi Cs sea bank Sampek saya hubungi berkali kali dan habis pulsa tidak ada tanggapan mengenai kapan akun saya bisa login lagi bahkan udh saya DM di Instagram pun tidak ada tanggapan dan sudah saya kirimkan nomor digit hasil laporan juga tidak terpulihkan akun saya",1,2023-12-29 16:30:23,2023,Negatif,Kinerja/Performa,aplikasi nya buruk sekalisaya habis transaksi malah terblokir tiba tiba lalu saya di suruh hubungi cs sea bank sampek saya hubungi berkali kali dan habis pulsa tidak ada tanggapan mengenai kapan akun saya bisa masuk lagi bahkan udh saya dm di instagram pun tidak ada tanggapan dan sudah saya kirimkan nomor digit hasil laporan juga tidak terpulihkan akun saya
Pengguna Google,"Aplikasinya oke sih, tapi akun saya sudah di blokir dan saya sudah coba perbaiki tapi respon dari karyawannya mengecewakan. Tolong dong bos kembalikan akun saya, saya sudah telpon juga udah bnyak habis pulsa buat telpon telpon costumer aja, tapi akun saya tidak pulih pulih. Sangat mengecewakan.",1,2024-01-17 15:27:17,2024,Negatif,Lainnya,aplikasinya oke sih tapi akun saya sudah di blokir dan saya sudah coba perbaiki tapi respon dari karyawannya mengecewakan tolong dong bos kembalikan akun saya saya sudah telpon juga udah bnyak habis pulsa buat telpon telpon costumer aja tapi akun saya tidak pulih pulih sangat mengecewakan
Pengguna Google,"Sangat buruk. Akun saya bermasalah, saya sudah menghubungi custumer servicenya sampai menunggu 25 menit, setelah diangkat, tiba2 csnya bilang gk ada respon. Padahal saya sudah menjawab salamnya. CSnya bernama cika.",1,2023-09-05 08:39:18,2023,Negatif,Lainnya,sangat buruk akun saya bermasalah saya sudah menghubungi custumer servicenya sampai menunggu menit setelah diangkat tiba csnya bilang gk ada respon padahal saya sudah menjawab salamnya csnya bernama cika
Pengguna Google,Kenapa saya tidak bisa buka seabank skrg padahal sinyal nya bagus. Tetapi bacaan nya terdapat gangguan jaringan itu dari aplikasi seabank atau dari sinyal kami sih?,5,2023-07-13 19:26:31,2023,Positif,Lainnya,kenapa saya tidak bisa buka seabank skrg padahal sinyal nya bagus tetapi bacaan nya terdapat gangguan jaringan itu dari aplikasi seabank atau dari sinyal kami sih
Pengguna Google,"mau login ke hp baru aja susah bener padahal email sama nomor hp sama.sekarang 2,2nya gak bisa login bahkan di hubungkan dengan shoooe aja susah benar bikin pusing aja,Untung uanng yang di deposite sudah di transfer.",1,2023-08-31 11:43:01,2023,Negatif,Fitur,mau masuk ke hp baru aja susah bener padahal email sama nomor hp samasekarang nya gak bisa masuk bahkan di hubungkan dengan shooe aja susah benar bikin pusing ajauntung uanng yang di deposite sudah di transfer
Pengguna Google,Cs tidak bertanggung jawab. Saldo terpotong tapi tidak masuk ke no tujuan. Dan tidak ada riwayat transaksi yah juga. Menghubungi cs bukan yah ada solusi dan dibantu malah terputus telpon yah dan di telpon lagi balik lagi ke awal trus aja gitu sampe pulsa abis 50rebu lebih. Kecewa,1,2023-12-02 09:56:44,2023,Negatif,Kinerja/Performa,cs tidak bertanggung jawab saldo terfotong tapi tidak masuk ke no tujuan dan tidak ada riwayat transaksi yah juga menghubungi cs bukan yah ada solusi dan dibantu malah terputus telpon yah dan di telpon lagi balik lagi ke awal trus aja gitu sampe pulsa abis rebu lebih kecewa
Pengguna Google,"Tidak bisa buat rekening seabank dan kendala tidak di atasi hampir 2 tahun tetap ga bisa login parah , padahal d bank2 yg lain bisa Telpon ke call center tidak ada solusi sampai sekarang Tlpn berbayar malah habis pulsa 50rb",1,2023-08-12 18:54:21,2023,Negatif,Lainnya,tidak bisa buat rekening seabank dan kendala tidak di atasi hampir tahun tetap ga bisa masuk parah padahal d bank yg lain bisa telpon ke call center tidak ada solusi sampai sekarang tlpn berbayar malah habis pulsa rb
Pengguna Google,"ga dapet bonus auto bintang 1, gua daftar jam 4 pagi dan sesuai ketentuan tapi sampe sekarang ga dapet bonus. informasi 150 pengguna pertama itu ga transparan, bisa jadi gimmick doang, padahal emang ga niat ngasih",1,2023-11-04 09:52:40,2023,Negatif,Lainnya,ga dapet bonus auto bintang gua daftar jam pagi dan sesuai ketentuan tapi sampe sekarang ga dapet bonus informasi pengguna pertama itu ga transparan bisa jadi gimmick doang padahal emang ga niat ngasih
Pengguna Google,"Telah 2 tahun lamanya dari sejak pakai Seabank Indonesia, awalnya coba-coba dan ada perbaikan di aplikasinya namun langsung ada pembenahan, tapi pada akhirnya jadi lebih sering memindahkan saldo tabungan dari bank lainnya ke Seabank Indonesia ini deh. Keep up the good work 👍🏻",5,2023-09-25 12:21:11,2023,Positif,Keamanan dan Privasi,telah tahun lamanya dari sejak pakai seabank indonesia awalnya cobacoba dan ada perbaikan di aplikasinya namun langsung ada pembenahan tapi pada akhirnya jadi lebih sering memindahkan saldo tabungan dari bank lainnya ke seabank indonesia ini deh keep up the good work
Pengguna Google,"Aplikasi yang sangat mudah di gunakan dengan banyak keuntungan, kalau bisa deposit nya bisa diambil sebelum jatuh tempo meskipun ada penalty nya mungkin bisa membantu",5,2023-09-03 09:17:03,2023,Positif,Kinerja/Performa,aplikasi yang sangat mudah di gunakan dengan banyak keuntungan kalau bisa deposit nya bisa diambil sebelum jatuh tempo meskipun ada penalty nya mungkin bisa membantu
Pengguna Google,"Untuk pertama kalinya kecewa dengan Seabank , transfer ke briva berhasil dan saldo terpotong tetapi dana tidak masuk ke rekening tujuan dan dana belum dikembalikan, tolong proses transaksi saya saya sudah hubungi customer belum ada respon",1,2023-09-02 19:28:14,2023,Negatif,Kinerja/Performa,untuk pertama kalinya kecewa dengan seabank transfer ke briva berhasil dan saldo terfotong tetapi dana tidak masuk ke rekening tujuan dan dana belum dikembalikan tolong proses transaksi saya saya sudah hubungi customer belum ada respon
Pengguna Google,"Setelah di update buka aplikasi seabank di shopee jadi tidak bisa, setelah di update aplikasinya.. Maaf saya kasi bintang 1 dulu kalau cepat di tangani dan bisa di gunakan kembali pada shopee langsung update bintang 5, thanks",1,2023-09-19 12:32:55,2023,Negatif,Kinerja/Performa,setelah di diperbarui buka aplikasi seabank di shopee jadi tidak bisa setelah di diperbarui aplikasinya maaf saya kasi bintang dulu kalau cepat di tangani dan bisa di gunakan kembali pada shopee langsung diperbarui bintang thanks
Pengguna Google,"Awalnya yg bikin mau buka Seabank krn free biaya transfer kemanapun, tp akhirnya jd nyaman pake Seabank buat semua kebutuhan, termasuk bunga yg lumayan jd mending nabung nya disini sekalian. Semoga free transfer kemanapun akan tetap ada jangan kayak yg lain hanya berapa bulan pertama aja setelah itu dibatasin cm 10 kali dlm sebulan. Thank u Seabank",5,2023-07-27 01:50:37,2023,Positif,Keamanan dan Privasi,awalnya yg bikin mau buka seabank krn free biaya transfer kemanapun tp akhirnya jd nyaman pake seabank buat semua kebutuhan termasuk bunga yg lumayan jd mending nabung nya disini sekalian semoga free transfer kemanapun akan tetap ada jangan kayak yg lain hanya berapa bulan pertama aja setelah itu dibatasin cm kali dlm sebulan thank u seabank
Pengguna Google,Aplikasi yg sngat bagus untuk membantu layanan jasa perbankan. Tp sedikit saran kalau bisa koneksi ke printer bluetooth karena sangat dbutuhkan sbagai bukti transaksi,4,2023-10-10 04:41:58,2023,Positif,Kinerja/Performa,aplikasi yg sngat bagus untuk membantu layanan jasa perbankan tp sedikit saran kalau bisa koneksi ke cetaker bluetooth karena sangat dbutuhkan sbagai bukti transaksi
Pengguna Google,"Makin ke sini makin kecil bunga simpanan dan Bunga Depositonya. Bunga simpanan hanya 3.75% p.a dan bunga deposito maksimal hanya 6% p.a. (Makin menurun). Promo² juga kurang transfaran sehingga membuat kecewa (udah bela²in mindahin tabungan dr Bank Lain yg bunganya jauh lebih besar tp gak dapet reward), untung aja cuma didepositoin 1 bln doang, setelah jatuh tempo mah mau langsung dipindahin ke Bank lain yg masih bisa memberikan keuntungan lebih banyak, di SeaBank mah cukup nyimpen dikit doang..",2,2023-12-15 00:38:41,2023,Negatif,Fitur,makin ke sini makin kecil bunga simpanan dan bunga depositonya bunga simpanan hanya pa dan bunga deposito maksimal hanya pa makin menurun promo juga kurang transfaran sehingga membuat kecewa udah belain mindahin tabungan dr bank lain yg bunganya jauh lebih besar tp gak dapet reward untung aja cuma didepositoin bln doang setelah jatuh tempo mah mau langsung dipindahin ke bank lain yg masih bisa memberikan keuntungan lebih banyak di seabank mah cukup nyimpen dikit doang
Pengguna Google,"Saya sudah 2tahun pakai seabank, tapi akhir akhir ini kurang suka saya, suku bunga dari 7% turun jadi 4%, dulu transfer gratis semua banktanpa batas sekarang hanya 100x perbulan, paling saya tidak suka keseringan pakai verifikasi wajah",3,2023-06-20 01:30:26,2023,Netral,Keamanan dan Privasi,saya sudah tahun pakai seabank tapi akhir akhir ini kurang suka saya suku bunga dari turun jadi dulu transfer gratis semua banktanpa batas sekarang hanya perbulan paling saya tidak suka keseringan pakai verifikasi wajah
Pengguna Google,"Sudah pakai, tapi tiba2 ga bisa kebuka.. Saldo nya masih ada Selalu bilang gangguan jaringan Udh berbulan2 ga bisa buka mau pakai lagi kok rada... Boleh di info kenapa ya min??",2,2023-07-07 13:29:47,2023,Negatif,Kinerja/Performa,sudah pakai tapi tiba ga bisa kebuka saldo nya masih ada selalu bilang gangguan jaringan udh berbulan ga bisa buka mau pakai lagi kok rada boleh di info kenapa ya min
Pengguna Google,"Kalo ada bintang 0 kukasih bintang 0. Susah banget ih mau login ke akun sendiri juga mesti nelpon call centernya terus,sementara nelponnya mesti pake pulsa gabisa pake wifi,aku udah habis 30.000 pulsa tapi akun aku belum bisa dipake,plis lah gausah dipersulit,mana pas nelpon tuh lama banget bertele2..keburu habis pulsaku,,",1,2023-09-22 03:46:05,2023,Negatif,Kinerja/Performa,kalo ada bintang kukasih bintang susah banget ih mau masuk ke akun sendiri juga mesti nelpon call centernya terussementara nelponnya mesti pake pulsa tidak bisa pake wifiaku udah habis pulsa tapi akun aku belum bisa dipakaiplis lah tidak perlu dipersulitmana pas nelpon tuh lama banget bertele keburu habis pulsaku
Pengguna Google,"overall udh bagus, minus nya cuma 1...kadang2 saat mau transfer, apk nya ngak mau lanjut ke eksekusi kirim... seperti lemot atau berat gitu padahal sudah update aplikasinya",4,2023-08-14 14:49:11,2023,Positif,Kinerja/Performa,overall udh bagus minus nya cuma kadang saat mau transfer apk nya ngak mau lanjut ke eksekusi kirim seperti lambat atau berat gitu padahal sudah diperbarui aplikasinya
Pengguna Google,"sengaja 5 bintang aku kasih,,,,login gagal terus,,,,,yg bener aja ini bank,,,,,padahal sdh tersimpan sandinya tapi bisa hilang dan akhirnya aku lupa,,,,begitu di update berhasil tapi gak bisa login,,,,awas kalau dataku disalah gunakan,,,aku kasuskan kalian",5,2023-12-26 04:54:26,2023,Positif,Keamanan dan Privasi,sengaja bintang aku kasihmasuk gagal terusyg bener aja ini bankpadahal sdh tersimpan sandinya tapi bisa hilang dan akhirnya aku lupabegitu di diperbarui berhasil tapi gak bisa masukawas kalau dataku disalah gunakanaku kasuskan kalian
Pengguna Google,"sekitar 2 bln pake SeaBank... menu nya, detil semua dn aplikasinya mudah d gunakan. untuk TF atau transaksi lainnya jd lbih gampang TOP...",5,2023-11-07 13:34:02,2023,Positif,Kinerja/Performa,sekitar bln pake seabank menu nya detil semua dn aplikasinya mudah d gunakan untuk tf atau transaksi lainnya jd lbih mudah top
Pengguna Google,Cs nya ga memberikan solusi gimana siii udah ditungguin padahal. Malah mati pas telfon :) tolong dong lebih diperhatikan lagi. Di telfon ulang malah di tolak. Diblokir sementara tapi tetep ga ada solusi.,1,2023-12-11 10:41:58,2023,Negatif,Kinerja/Performa,cs nya ga memberikan solusi gimana sii udah ditunggu padahal malah mati pas telfon tolong dong lebih diperhatikan lagi di telfon ulang malah di tolak diblokir sementara tapi tetap ga ada solusi
Pengguna Google,Jadi gini wir.. di kasih waktu 3 mnt kode otp tapi SMS kode otp nya lemot banget 15 menit.. keburu kadaluarsa. Malah sekarang gak bisa log in 24 jam.krna terlalu banyak permintaan otp.Sistem busuk gini males banget benerin lu. Kga rekomen bgt nyimpen duit dsini.,1,2023-11-22 06:10:35,2023,Negatif,Kinerja/Performa,jadi gini wir di kasih waktu mnt kode otp tapi sms kode otp nya lambat banget menit keburu kadaluarsa malah sekarang gak bisa masuk jamkrna terlalu banyak permintaan otpsistem busuk gini males banget diperbaiki lu kga rekomen bgt nyimpen uang dsini
Pengguna Google,Sejauh ini suka banget sama pelayanan CS nya yang fast respon dan super cepat jika ada kendala. Tidak seperti aplikasi sebelah yang tidak ada tanggung jawab nya dan apa2 dilayanin robot.,5,2023-10-06 01:25:11,2023,Positif,Kinerja/Performa,sejauh ini suka banget sama pelayanan cs nya yang cepat respon dan super cepat jika ada kendala tidak seperti aplikasi sebelah yang tidak ada tanggung jawab nya dan apa dilayanin robot
Pengguna Google,"Saya ada kesulitan ketika membayar pesanan saya. Akun SHOPEE saya terhubung dengan akun Seabank milik kakak saya u nama akunnya. Ketika membayar disuruh verifikasi wajah. Padahal jumlah pesanan hanya Rp47.000, agar nyaman tetap digunakan tolong bantuannya agar tidak harus melakukan verifikasi wajah setiap saya pesan barang di SHOPEE. Terima kasih. 🤗🤗🤗🤗🙏🏻🙏🏻",4,2023-12-28 09:15:56,2023,Positif,Keamanan dan Privasi,saya ada kesulitan ketika membayar pesanan saya akun shopee saya terhubung dengan akun seabank milik kakak saya u nama akunnya ketika membayar disuruh verifikasi wajah padahal jumlah pesanan hanya rp agar nyaman tetap digunakan tolong bantuannya agar tidak harus melakukan verifikasi wajah setiap saya pesan barang di shopee terima kasih
Pengguna Google,"saya mau transfer kebank lain aja tidak bisa..malah suruh riset aplikasi ..gimna gk kebnykn muncul no otp nya..jdi bingung bagaimna cara nya transfer sudah dicoba beulang"" tpi tetap tidak bisa..transfer ke shopeepay saja tidak bisa..kan transfer kerekening bank lain kn mo diambil uangnya..tpi selalu tidak bisa dan sudha telepon costumer servisnya di no 1500130. tpi tidak direspon terus bagaimna saya bisa laporan..untuk apa saya buka direkening seabank ini tpi uangnya tidak bisa ditransfer kebank",1,2023-10-26 18:24:03,2023,Negatif,Fitur,saya mau transfer kebank lain aja tidak bisa malah suruh riset aplikasi gimna gk kebnykn muncul no otp nya jdi bingung bagaimna cara nya transfer sudah dicoba beulang tpi tetap tidak bisa transfer ke shopeepay saja tidak bisa kan transfer kerekening bank lain kn mo diambil uangnya tpi selalu tidak bisa dan sudha telepon costumer servisnya di no tpi tidak direspon terus bagaimna saya bisa laporan untuk apa saya buka direkening seabank ini tpi uangnya tidak bisa ditransfer kebank
Pengguna Google,"Alah kecewa,baru pakai 1 hari udah di blokir aja sandi nya,mana saldonya ada 120 ribu,bagi kalian itu memang sedikit,tapi bagi saya itu banyak,sudah cari uang nya, aplikasi ampas,kalo akun nya balik lagi,ku cancel nih penilaiannya",1,2023-08-30 08:37:59,2023,Negatif,Kinerja/Performa,alah kecewabaru pakai hari udah di blokir aja sandi nyamana saldonya ada ribubagi kalian itu memang sedikittapi bagi saya itu banyaksudah cari uang nya aplikasi ampaskalo akun nya balik lagiku cancel nih penilaiannya
Pengguna Google,"baru pertama buka rekening seabank. sejauh ini semua transaksi sangat² mudah. prosesnya cepat, mau bikin akun ataupun verfikasi semua serba cepat. suka bgt.. pertahanin trs ya seabank💜",5,2023-05-13 00:30:26,2023,Positif,Kinerja/Performa,baru pertama buka rekening seabank sejauh ini semua transaksi sangat mudah prosesnya cepat mau bikin akun ataupun verfikasi semua serba cepat suka bgt pertahanin trs ya seabank
Pengguna Google,"buat transfer qris belum bisa, rekening diblokir harap hubungi customer service dengan verifikasi wajah terlebih dahulu. minta tolong untuk layanan cs sediakan fitur chat aja biar gak nambah biaya untuk beli pulsa dulu trimakasih",5,2024-01-18 00:36:45,2024,Positif,Keamanan dan Privasi,buat transfer qris belum bisa rekening diblokir harap hubungi layanan pelanggan dengan verifikasi wajah terlebih dahulu minta tolong untuk layanan cs sediakan fitur chat aja biar gak nambah biaya untuk beli pulsa dulu triterima kasih
Pengguna Google,"Bagus transfer juga cepet. Mudah mudahan nanti fitur ya tambah lengkap. Seperti bisa tarik tunai bayar belanja pake QR payment.makin cuco aja tuh kalau kaya gitu😊🙏fitur pinjaman ko kaga muncul di aplikasi ya ka?,.,.,.. 🤔🤔",5,2024-01-20 12:25:40,2024,Positif,Keamanan dan Privasi,bagus transfer juga cepet mudah mudahan nanti fitur ya tambah lengkap seperti bisa tarik tunai bayar belanja pake qr paymentmakin cuco aja tuh kalau kaya gitufitur pinjaman ko kaga muncul di aplikasi ya ka
