User,Review,Rating,Date,Tahun
Pengguna Google,"sebenernya mudah untuk transaksi, tapi kenapa saat mau menghubungkan ke shopeepay gabisa terus, udh klik hubungkan tapi gaada perubahan apapun, tolong diperbaiki.",4,2024-04-12 23:15:21,2024
Pengguna Google,Aplikasi apa ini saya sudah punya akun pas login kok disuruh verivikasi KTP lagi.pas udah verivikasi KTP kok gak bisa Nik sudah terdaftar padahal didalamnya ada saldo.aplikasi gak jelas banget. Riba woy ambil hak milik orang lain udah banyak korban yang kayak saya ni,1,2024-03-24 07:26:44,2024
Pengguna Google,"Buruk sumpah dah, dipake untuk pembayaran qris. Transaksi pending, ditunggu 1x24 jam masih pending. Dichat cs, malah disuruh tunggu 16 hari. Sangat tidak rekomendasi dan pelayanan lambat.",1,2024-03-05 16:10:06,2024
Pengguna Google,Saya merasa terbantu dg Sea Bank krn tdk ada uang admin dan gratis TF sampai 100x/bulan. jd keuntungan buat sy yg punya usaha jasa TF dan top up e walet. Semoga kedepannya ada Kartu Kredit nya jg ya... Atau ada pinjaman dg bunga yg kecil. Tks. Sea Bank,5,2024-02-26 05:59:32,2024
Pengguna Google,"sangat beruntung punya seabank...semua transaksi lancar dan mudah.......... nyesel kenapa tidak dari dulu gabung dengan seabank.......... sangat terbantu dalam segala hal. dan isi saldonya pun sangat mudah. gratis biaya transfer ke semua bank. pembayaran listrik prabayar atau lun Token. bisa sendiri bayar wifi indihom, tranfer k anam. semuanya sangat mudah. apalagi jika kita belanja di online jika kurang saldo, tinggal tranfer langsung dari seabank ke shoppy pay. bisa langsung tunai. good jobb.",5,2023-03-21 10:50:34,2023
Pengguna Google,Saya sudah beberapa kali menghubungi layanan seabank dan masih belum di perbaiki. Dengan kendala (Layanan ini tidak tersedia untuk kamu). Mohon segera perbaiki. Verifikasi wajah sudah Menelpon juga sudah Karena setiap menelpon cs seabank harus memasukan data lagi data lagi padahal sebelumnya di telpon pertama saya sudah memberikan data-data pribadi saya. Terimakasih mohon segera perbaiki atas kendala saya yang tidak bisa login.,1,2023-03-06 02:31:35,2023
Pengguna Google,"ketika kita topup itu lama masuknya, bahkan di tunggu sampe seharian itu gak masuk. kemaren sya topup pulsa dan sampe hari ini pun pulsa nya gak masuk"", dan ketika log in itu bisa keluar sendiri. gimana dong, tolong di perbaiki lagi. terimakasih banyak",4,2024-02-10 22:52:18,2024
Pengguna Google,"Buat kalian yang mau pakai seabank, lebih baik dipikir dulu kalo mau transaksi pakai aplikasi ini. Saya beli pulsa udah 2hari gak masuk, saldo sudah kepotong. Sudah komflain 2x tidak ada tanggapan 2 x 24jam. Ayo diperbaiki lagi sistemnya!!!",1,2023-08-15 22:58:22,2023
Pengguna Google,"gmn si masa udah 3x disuruh ganti pin teros padahal udah bener² saya memasukkan pinnya, sampe saya punya rekaman video ketika saya ganti pin tetep aja pas masukin pin salah teros. udh 3x loh begini ini, sy ga pernah ganti pin malah salah terus pas masukin pin, aneh. piye karepe",1,2023-10-09 00:45:04,2023
Pengguna Google,"Fasilitas fitur yg berikan makin ksini makin banyak yg hilang mulai dr byr virtual akun lalu top dana. Harga pulsanya jg kemahalan, gak bisa dipke jadi dagang",3,2024-03-08 07:38:35,2024
Pengguna Google,"Saya udah transfer ke bank lain tapi Dananya belum diterima ke penerimanya!!!! Tolong aplikasi diperbaiki lagi,masa buat transaksi gtu bikin kecewa Aplikasi sampah,udah nungu sehari lebih duitnya ga balik2",1,2024-03-04 15:29:54,2024
Pengguna Google,"Selamat sore, saya mau konsul aplikasi SeaBank teman saya ga bisa di buka, padahal sudah masukin no sama password yg sama tp gagal Log in, katanya data ga sesuai udah hubungi customer service malah ga bisa.",5,2023-02-10 10:56:07,2023
Pengguna Google,"Tiba-tiba keluar dari akun, dan harus login ulang pas login ulang harus menunggu kode otp tapi tidak kunjung datang. Akhirnya saya memutuskan mengirim email dan WhatsApp ke cs tapi tidak ditanggapi sampai sekarang, saya sangat kecewa terkait hal seperti ini.",1,2023-09-01 06:54:07,2023
Pengguna Google,aplikasi bagus sekali.... cuma sayang nya ada Bunga nya... tapi untungnya tersistem jadi kita tau bunga yang di dapat berapa... jadi kita bisa ambil uang kita saja untuk bunga nya saya simpen di rekening nya,5,2024-04-04 06:24:01,2024
Pengguna Google,"Cs sialan udh abis 200rb pulsa buat buka blockiran suruh verifikasi trs 3x tlp bgt trs tp ga ada hasil. Di email keterangan udh bisa digunakan lagi, tp aktual pas login ga bisa juga. Ini cs sengaja bgt nyedot pulsa org ya ?",1,2023-02-10 09:05:34,2023
Pengguna Google,Untuk aplikasi nya sih bagus.. Dan gk ribet.. Cumam ketika saya ada masalah CS dan dan bagian pengaduan nya gk segera menyelesaikan.. Tlp ke 1500130 jugak gk bisa,1,2024-03-14 05:58:43,2024
Pengguna Google,"Lumayan gak pakek datang ke bank kalau bikin rekening, oia bos tanya bisa tidak deposito dan tabungan dengan duit receh? Misalkan diberikan kantong khusus nabung duit receh mulai dari 100rupiah sampai 10000rupiah. Biar bisa nabung dan bisa diambil dalam jangka panjang misalkan 1-2 tahun baru bisa diambil ☺️😅 saran saja. Kalau saya bunga terserah yang penting tabungan kita aman dan bisa dipakek dana darurat selama jangka waktu 1-2 tahun 😁☺️ terus kalau bisa support sama transaksi Paypall.",5,2023-05-10 03:28:46,2023
Pengguna Google,"Kecewaaaa, bener kata yang lain transfer prosesnya sehari lebih. Pas ada notifikasi sukses tapi ternyata belum masuk, dan sekarang harus disuruh nunggu lagi. Bahkan bisa berhari"" nunggunya, parah nih seabank sangat sangat MENGECEWAKAN!!!",1,2023-02-20 11:50:29,2023
Pengguna Google,"Saya baru aja reset hp saya, kemudian ketika hendak masuk kembali ke akun malah mereka mengirimkan no otp ke nomor handphone yang sudah terblokir.saya udh hubungi cs untuk penyelesaian masalah.data diri udh saya sebutkan dengan benar tapi malah dibilangnya ada informasi yang tidak sesuai..merekynnya saya daftar jadi nasabah pertama kali menggunakan hp merk apa..saya daftar sudah lama,jadi saya lupa merek hpnya apa... Cobalah gunakan cara lain untuk verivikasi akun... aneh2",2,2024-03-30 05:57:40,2024
Pengguna Google,"Bintang 3 dulu aja.. Soalnya ga dapet fasilitas seabank pinjam hahaha.. Kalo dapet sih auto bintang 5,,ngarep.. Bunga rendah ya siapa yg ga ngarep.. W pengguna Spinjam bunga 4% masih terlalu gede buat w kaum mendang mending. 🤣",3,2024-03-31 15:14:24,2024
Pengguna Google,"Di email disuruh hubungi cs, Sedangkan cs Susah nian dihubungi. hubungi cs.nya sampai mati mungkin baru di angkat Tiba"" aplikasi saya terblokir tanpa sebab, gimana solusinya... Awalnya aja lancar enak.. Coba bantuannya mana.",1,2023-12-05 13:54:49,2023
Pengguna Google,"Cuman d seabank doang yang baru pertama kali kedala no hp hilang terus telpon cs udh habis pulsa 60rb lebih hasilnya apa semua data2 saya kasih cmn gara2 d tanya pertama akhir login tanggal berapa saya jawab ngga tau orang mau tau gmna login aja ngga bisa. Cs nya bilang maaf ya kami ngga bisa proses Karna data2 nya ngga sesuai ,padahal kalau kita pikir data KTP aja seharusnya udh beres ya ini ribet banget,yang pasti rugi kalau nelpon cs nya lagi sama aja hasilnya ngga bakal maaf data2nggasesuai",5,2024-04-03 08:04:24,2024
Pengguna Google,"Pelayanan Bank terbaik dr seluruh bank di Indonesia, fasilitas transfer gratis sangat membantu kebutuhan nasabah dgn sangat baik, sekedar masukan semoga dapat di update khusus layanan transfer ewallet khusus ke DANA agar bisa mendeteksi nama pemilik akun agar mencegah kesalahan transfer yg selama ini yg muncul bukan nama pemilik DANA tp nomor handphone saja, tapi seabank sdh SANGAT BAIK & TERBAIK 🥰🥰🥰",5,2023-05-27 17:47:38,2023
Pengguna Google,Dari awal pake aman aman aja tapi knp hari ini saldo saya hilang sebesar 350.000 itu bukan uang yg sedikit apalagi itu uang buat berobat anak saya..lapor cs penangannya lelet sekali..sangat kecewa dengan apk ini,1,2024-03-06 10:51:33,2024
Pengguna Google,"Yang ngasih bintang 5 hanya kariwyannya saya menggunakan SEABANK udah beberapa lama nya kebanyakan loading, apk developer nya aneh gak kebanyakan update tapi apk gak berubah masih aja banyak pending",1,2023-09-28 18:00:18,2023
Pengguna Google,"Baru aja buka rekening mau bayar shopee ga bisaa akun di blokir sementara udah coba ikut perintah tapi tetep gitu, kalau ga guna gausah buat2 apk gini kalo gajelas dan gaaman. Orang punya saldo di dalam itu tapi di persulit. Jan pernah buat apk gak jelas gini taik",1,2023-12-26 04:26:23,2023
Pengguna Google,masih newbie hehe bintang 4 dulu ya.. tapi mudah2an bagus ya .. lumayan gratis ongkir pake seabank belanja di shoppee. semoga pelayanan nya stabil dan konsisten dan lebih baik baik baik lagi kedepannya.,4,2023-04-09 04:08:31,2023
Pengguna Google,"Kacau,saldo sudah di isi tapi verifikasi wajah tidak bisa, koneksi di salahkan.. Padahal koneksi lancar buka aplikasi apapun lancar, bahkan buka Shopee lancar² aja.",1,2023-02-27 03:00:35,2023
Pengguna Google,"sejauh ini, aman2 aja, mkai bank ini. cmn klu mw narik saldonya yg gk bsa, alhmdulillah slma ini, nyimpan brpa aj aman. dan sllu terkirim brhsil, cmn klu mw tarik saldo aj sih yg gk bsa. slain itu worth it lah👌 smga bsa lbih berkembang dan mkin bnyk yg prcya sma bank ini. klu yg ku liat jrg ad yg pkai, pdhl bsa nmbh saldo tiap hrinya klu nyimpan uang di bank ini, cmn krna blm trlalu bnyk yg tw kli yhh.",5,2024-02-25 20:03:55,2024
Pengguna Google,"Uda bisa daftar seabank, hanya untuk saat ini blum ditemukan kendala seperti ulasan2 yg sbelumnya, smoga aman dan amanah. Karna ini menyangkut uang. Kdepannya smoga seabank bisa bersaing sperti bank pada umumnya. Klo ada ATM nyan mntap jga.. Hehe",5,2023-02-17 23:10:51,2023
Pengguna Google,Sangat kecewa. Tarik uang dari Shopee ke seabank 500rb tp gak masuk ke rekening padahal status udah sukses. Chat CS cuma disuruh nunggu 1x24 jam. Udah hampir 3 hari saldo juga blm masuk. Chat CS cuma disuruh nunggu nunggu aja. Ditanyai ada masalah apa eh bukannya dijawab tp cuman suruh nunggu aja. Busuk bgt ini bank. Hati hati buat kalian yg mau make ini. Dipikir pikir lagi aja.,1,2023-09-16 19:03:44,2023
Pengguna Google,Awal nya bagus tapi ini udh kedua kalinya transfer tidak sampai untuk ke rekening sendiri tapi beda bank tolong dperbaiki sekarang jadi takut nyimpen uang agak banyak di seabank takutnya pas butuh ga bisa cepat di pindahkan ke rekening lain,3,2024-03-27 07:28:59,2024
Pengguna Google,"Sumpah bikin akun nya susah bgt. Gak di acc. Setelah di acc malah setiap mau masuk hrs pke verifikasi wajah mulu. Udh masuk ke apk nya, tiba² di suruh lagi verifikasi wajah. Nih knpa sih min..klo mslh tiap login hrs pke kode otp sih ok lah. Lah ini verifikasi wajah kok terus2 an... males bgt sumpahhh",3,2024-03-06 14:29:18,2024
Pengguna Google,Belom apa2 da jelek banget ni aplikasi disuruh bikin pin .ku buat la pin yg sering kubuat malah katanya pin kurang kuat.jadi tebikin ku la pin asal2 eh pas ku buka aplikasi salah pin ku sampai 3 kali sampai sekarang ga ada cara untuk membukanya,1,2023-05-08 12:25:18,2023
Pengguna Google,"free 100x biaya transfer. App ringan dan fast respon. Kalau ada fitur QR untuk pembayaran makin tak ada lawan ini. (Sekarang sudah bisa Qris, mantap. Tapi belum bisa dipakai ke Indomaret karena harus tampilkan kode Qris akun kita, semoga ada update terbaru, semangat! )",5,2024-02-22 14:21:45,2024
Pengguna Google,"Tolong sistemya diperbaiki, transfer ga masuk riwayat transaksi ga ada, saldo sudah tercabut, kalo transaksi gagal atau sedang diproses setidaknya ada riwayatnya",1,2023-05-07 14:13:28,2023
Pengguna Google,"Saya transfer sudah 7hari lebih status masih di proses saya telp cs alasan saldo tertahan , disuruh nunggu 7 hari, ini udah lebih belum sampai juga ke rekening penerima dan belum muncul juga ke saldo saya, saya telpon ke cs malah dibuat laporan dari awal lagi , uangnya tuh mau dipakai, gimana ini saya harus nunggu berapa lama lagi ?? Kasih kepastian dong!!",1,2023-03-14 00:57:06,2023
Pengguna Google,Assalamualaikum wr.wb Saya selaku customer SeaBank meberi sediki ulasan kepada developer ketika ubdate lagi tolong berikan fitur masuk dengan cara lain seringkali orang lupa dengan nomor handphone tersebut dan tidak bisa masuk maka dari ini saya mengusulkan pertanyaan tersebut dan saya mengalami juga. Wassalamu'alaikum wr.wb,3,2024-01-13 14:53:05,2024
Pengguna Google,"Tiap mau login masuk dibilang gagal terus padahal pin dan passwordnya sudah benar. Kecewa bgt sebagai pemakai baru, nyesel daftar.",1,2023-04-17 09:36:11,2023
Pengguna Google,Sedikit kecewa Pernah TF saldo sdh kepotong Tp di rekening yg di kirim tdk ada saldo masuk Sedikit si cuma 100 ribu Tp bikin takut nyimpen uang d situ *Terimaksih sea bank* Setelah hari ke 4 uang kembali Bisa di percaya lagi untuk transaksi Smg selalu aman untuk penyimpanan dana.,5,2023-07-24 22:42:48,2023
Pengguna Google,Layananya tdk memuaskan & sistem nya tdk aman. Jadi lebih sering di telpon TELE_MARKETING. Akan sya plan utk di tutup accountnya. Pusing kebanyakan bank tapi tdk menguntungkan.,1,2023-04-14 05:39:13,2023
Pengguna Google,"Is the best Selama sy menggunakan selama -+ 3 tahun, Blm ada masalah sekalipun. Sekarang malah tersedia pinjaman untuk nasabah nya. Dengan bunga yg rendah. Tanpa biaya admin perbulan. Tabungan tersimpan dengan sempurna. Moga sea bank tetap menjaga dan memberikan yg terbaik. ❤️❤️❤️❤️",5,2024-02-28 23:28:01,2024
Pengguna Google,"Katanya daftar dan kaitkan akun shoppepay dapat saldo , apanya yang dapat . Udah ada 3 bulan Sampek skrng saldo gak dapat jugak , udah daftar , kaitkan akun shoppepay , topup pertahankan 500.000 tapi nyatanya enggak ada hadiah pendaftarannya , penipuan",1,2023-01-01 19:09:17,2023
Pengguna Google,suka karna mudah banget untuk top up dan untuk mentransfer tu mudah banget gk ribet.. dan yang penting gratis hihi,5,2024-03-23 06:03:52,2024
Pengguna Google,"Uang darurat mau dipake berobat,malah tiba tiba akun di blokir ,katanya salah pin (terlalu banyak percobaan) nunggu 1x 24 jam dan nelpon CS,habis pulsa bulak balik pertanyaan ga selesain masalah,hari kedua sudah verifikasi wajah,atur ulang pasword,tiba tiba pas mau log in di bolk lagi ,nunggu lagi 24 jam,nelpon CS sama jg ga kasih solusi,intinya jangan nyimpan uang di Seabank,aplikasi bank digital terburuk",1,2024-03-08 04:32:21,2024
Pengguna Google,"transfer 1.200.000 ke BNI proses pending di history gak ad muncul ket.bahwa saldo saya sdah terpotong utk bukti kepd mitra usaha saya jdi serba tdk jelas, nelpon CS dsuruh nunggu 7 Hari.. bintang 1 ini akan berubah kalau trx sudah sukses",1,2023-08-26 06:54:22,2023
Pengguna Google,"mantul,, gratis biaya transfer antar bank sampai 100 kali, dapet bunga lumayan 3,7% pertahun, belanja di shopee no ribet, cuman kadang sinyal juga mesti lumayan kenceng biar bisa log in ke seabank",5,2024-03-19 02:22:54,2024
Pengguna Google,"Buruk, topup ewallet lelet, gk masuk masuk dana nya, admin bertele tele bnyk alasan.. Masa harus nunggu waktu 6 hari kerja, setelah lewat 6 hari harus nunggu 12 hari kerja wkwkwkkw... Cmn topup gopay di seabank doang prosesnya lama bgtt, gk lagi lagi deh pake aplikasi ini.. Rame- Rame Uninstal ajalahhhhh",1,2023-12-18 11:24:12,2023
Pengguna Google,"Saya gabisa buka rekening. Saat verifikasi e-KTP selalu muncul tulisan 'Layanan sedang tidak tersedia untuk nasabah SeaBank'. Saya chat ke ig, katanya harus menghubungi ke 1500130 tapi saat saya hubungi, tidak bisa. Gimana sih??",3,2024-03-21 08:42:00,2024
Pengguna Google,Belakangan ini sering bgt ke log out akunnya. Trs otp sering gk masuk jadi ribet parah. Padahal signal aman.. Coba bikin pilihan perangkat terpercaya supaya memudahkan login,4,2024-03-10 13:58:28,2024
Pengguna Google,"Alhamdulillah,,dengan adanya seabank bisa lebih mudah bertransaksi,,selama ini semuanya lancar-lancar saja,,aplikasi perbank kan yang sangat brmanfaat dan menguntungkan,, terima kasih seabank,,",5,2023-03-29 03:33:42,2023
Pengguna Google,"Ketika mendaftar susah, nanti aprove nya gak real time sehingga ketika kita lihat sudah melewati pukul 23.59 tetapi di informasi waktu sebelum jam 23.59, waktu kita isi setelah dapat announcement isi saldo sampai 600 RB tetapi tidak dapat bonus 100 RB (pengalaman saya).. setelah menunggu beberapa hari waktu akhirnya saya TF ke shopee.. hahahaha",1,2023-04-10 09:35:02,2023
Pengguna Google,"Aplikasi seabank ini sangat bagus semua fitur untuk transaksi lengkap seperti transfer ke bank top up e-wallet bayar listrik topup pulsa data jg ada. Mantap, buat kalian ayo menabung di seabank dan pakai kode referal aku ya WAQNUK",5,2023-05-12 06:05:29,2023
Pengguna Google,"Saya tranfer melalui fitur SKN ke bni gk masuk , di hubungi melalui email gk ada respon sama sekali di telpon ad yg bisa Pdhl saldo di seabank q sudah terpotong dan di notifikasinya sudah masuk tpi di saldo bni q gk masuk uang nya ,mohon bantuanya",1,2023-04-03 06:41:13,2023
Pengguna Google,Jangan belibet malah ngejelasin OS MIN. Jelas jelas sibeng gabisa di install di tablet WIFI REDMI PAD SE 2023. OS android udah 13. Patch keamanan udah Desember 2023. Ram 6/128 Gebe. Tinggal bilang saja gabisa konek install di tab wifi gitu malah ngejelasin OS lah ini itu . Tinggal kalian developer bikin upgrage OS yg support ke tablet wifi juga. Gitu aja repot ! Kalah sama jago. BLU. Allo beng dll nya. Bank digital bisa support semua di tablet WIFI !!,1,2024-01-08 00:22:53,2024
Pengguna Google,Sukaaa banget dengan aplikasi ini sangat mudah di gunakan dan yg paling penting bebas biyaya transfer nya. Ayo daftar sob mudah ko. Semudah merebus air.,5,2023-01-10 13:31:27,2023
Pengguna Google,"plis min cs yang namanya Bia kasih 10 jempol deh, sabar banget nanganin kendala saya yang ke hack akun nya sama orang dan akhirnya bisa cair lagi uangnya, keren banget ihhh👏👍👍👍pokoknya kalo lapor kendala sama cs nya sabar² banget pokoknya dan semuanya tertangani dengan baik👏👍👍",5,2023-08-23 07:39:19,2023
Pengguna Google,"Akun saya gabisa kebuka nih, ada saldonya juga. Tiba2 logout sendiri, saya udah install ulang juga tetep gabisa. Hubungin cs ga ada respon, lama banget. Parah!",1,2024-03-26 11:52:49,2024
Pengguna Google,"Sebelum uang sama akun saya dikembalikan, tidak akan berhenti dan tidak akan bosan saya bertanya setiap hari, dosa anda mempermainkan uang yg bukan hak kalian... Tidak bisa login, alasan demi keamanan akun, harus verifikasi wajah, udh dilakukan semua sampai hubungi cs nya dan memakan biaya lagi lewat pulsa, dan 3 hari disuruh tunggu, apakah menjamin akun saya bisa di akses kembali. Tidak bisa tidur mikirin uang saya sekitar 8jt di aplikasi ini...",1,2023-12-19 00:29:49,2023
Pengguna Google,"Padahal data udah sesuai ktp, masih aja gak bisa log in, suruh telfon cs pula, bayarnya mahal pula, cs lama pula, suara gak jelas pula, suruh ulang"" pula, habis pulsa pula, t41 t41.",1,2024-02-26 09:00:50,2024
Pengguna Google,"Ini kenapa fitur qiris nya begini??, Saya mengunakan fitur qiris lebih dari 1x nah yang pertama seukses terkirim transferan saya, yang kedua di invoic nya si sukses cuman belum ke kirim sedang kan saldo saya berkurang,, ini gmna ini???",2,2023-04-13 07:20:40,2023
Pengguna Google,"Awal ragu banget, krn bunganya gak masuk akal ternyata waktu masuk memang mantap. Di bank lain kita nyimpan duit gak ada bayarnya. Di sea bank kita taruh duit di kasih duit bunga tiap hari. Memang gak seberapa sih tp dibandingkan bank lain nyimpan 3 bulan yang ada malah kepotong biaya admin dsbnya.. semoga sea bank selalu konsisten dan tidak berubah selamanya amiin ..semoga bunganya naik terus 😆😆😆😆 amiin. Sukses slalu sea bank",5,2023-01-13 06:17:37,2023
Pengguna Google,"Tolong ya perbaiki sistemnya Saya sudah trf ke rekening lain saldo saya sudah terpotong dan berhasil Tapi tidak masuk trf ke rekening yang bersangkutan Suruh nunggu terus saya sudah hubungi via chat , email namun sampai sekarang tidak ada solusinya",2,2023-07-22 06:29:27,2023
Pengguna Google,"Selain Gratis Transfer , yang saya suka system log in nya seabank tidak menyusahkan seperti keluarganya yaitu SHOPEE yang harus verif muka setiap log in mana suka eror dan menyusahkan . Tingkatkan terus ya Seabank kamu bank digital terbaik pilihan saya 🤩🥳",5,2023-09-09 04:32:01,2023
Pengguna Google,"Sebagai user yg baru pertama kali nyoba fitur di SEA bank saya kecewa karena transfer ke bank lain uangnya sangkut, padahal saya butuhkan cepat, padahal kalau tf ke shopepay cepat saja, ini harus menunggu sampai 1 hari agar uangnya masuk, saya baru tf tadi malam , bakal saya tunggu sampe malam ini.",2,2023-07-15 23:39:00,2023
Pengguna Google,Saya baru mengalami Trf bl-fast ke BCA..saldo saya terpotong dan status berhasil nomor referensi juga ada..tp saldo tidak masuk ke rekening tujuan..sdh komplain tp tunggu 1×24jam..ribet juga komplainnya tdk langsung dgn csnya ...,4,2024-02-28 14:24:08,2024
Pengguna Google,Pindah HP akun tidak bisa login padahal email dan password benar. Keterangan terblokir sdh face id disuruh telpon cs berkali kali tidak bisa juga. SAMPAH banking lain gampang sekelas BCA BNI BRI dan bisa untuk pindah device tdk ribet kaya ini. Hilang saldo yg mengendap,1,2023-11-30 06:05:54,2023
Pengguna Google,Sangat Mengecewakan Pemblokiran Sepihak oleh SeaBank! Katanya karena kebanyakan transaksi. Woy temen ane pake SeaBank buat bisnis 1 hari lebih dari 20* transaksi aman² saja sedangkan saya pake cuma buat cek out Shoppe dan uang hasil kerja disitu semuanya. Allahuakbar tolong donk SeaBank perbaikan sistemnya yang semakin gak jelas ini,1,2023-12-15 01:21:04,2023
Pengguna Google,"promonya sangat membantu kami yg punya low budget untuk berbelanja online,tapi kalau bisa untuk top up saldo di permudah lagi,agar bisa melakukan top up di grai² terdekat seperti Alfamart maupun Indomaret terimakasih 🙏",5,2023-06-08 12:05:27,2023
Pengguna Google,Saya kasih 5 bintang smoga berkembang terus sistem aplikasi seabank nya dan selalu positif dari hal apapun itu .terima kasih. Dan saya memohon di proses agar bisa muncul atau bisa mengajukan pinjaman di seabank. Trima ksih banyak,5,2024-03-14 12:58:48,2024
Pengguna Google,"sebenernya enak sih pake seabank, tapi saat log out akun mau login kembali kenapa sulit sekali sampai akun saya di blokir? sudah hubungi ig juga disuruh tlp CS, kan ada whatsapp tuh ya? kenapa ga whatsapp saja? tidak semua orang memiliki pulsa kak.",2,2024-02-22 01:26:24,2024
Pengguna Google,Sejauh ini.... Seabank ok.. Fiturnya simpel ndak ribet...Ndak ada kendala trasaksi...bisa terhubung langsung ke shoope... Jadi ndak perlu isi saldo shoope untuk bayar barang belanjaan... Selain itu ppob juga lumayan lengkap... Kekurangannya... Ndak ada 💳ATM sehingga nasabah masih agak kesulitan untuk transaksi tarik tunai... 🙏🙏🙏,5,2023-03-29 22:34:24,2023
Pengguna Google,"kecewa banget dengan seabank, saya melakukan transaksi syarat nya harus verifikasi wajah dulu, tp gagal trus , padahal wajahnya udah sesuai, akunnya langsung logout, trus aku buat laporan berkali-kali, udah tlfn berkali-kali masih blm selesai masalah nya, malah dibikin ribet, udah habis pulsa 50rb+",1,2023-04-29 00:36:21,2023
Pengguna Google,Aplikasi seabank ini buat saya berbahaya karena akun saya tidak bisa lagi digunakan dan saldo saya tertahan didalam akun saya ini. Jadi buat kalain yg pakai seabank jangan menyimpan saldo diaplikasi ini tolong buat adminnya segere ditindak lanjuti 🙏,1,2023-02-04 18:03:17,2023
Pengguna Google,"Nyesel gua buka akun. Pas mau login bolak balik suruh verivikasi e KTP, udah di verivikasi selalu muncul notif data diri udah kehubung sama akun SeaBank suruh login . Login lagi begitu lagi terus sampai emosi gw anjim!!!!! Cara lain apalagi biar bisa masuk lagi, kuota bagus sinyal bagus, apk versi baru, bersih gada chace numpuk. gada kendala. Tapi gitu terus bangke!",1,2023-04-03 08:18:12,2023
Pengguna Google,"Saya lupa password dan saya sudah tekan lupa password pas saya masukin pin malah ada tulisan terlalu banyak gagal coba hubungi customer SeaBank, Lalu saya tekan lupa pin pas mau verifikasi wajah malah ada tulisan ""Sesi telah berakhir coba lagi nanti"" APK BUSUK GAJELAS",1,2023-09-12 11:33:11,2023
Pengguna Google,Ribet pengajuan buka blokir account padahal sudah memberikan keterangan dan data sesuai dengan pendaftaran pertama. Habis habisin pulsa telepon customer service nya bilang tunggu 1 atau 2 menit...... Sampai 5 menit tidak beres.. Beres...... Habis habisin pulsa nasabah aja..... 🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️,1,2023-12-30 06:52:16,2023
Pengguna Google,"dari kemarin saya mau isi saldo shopi pkek sea bank knapa gk bisa"" ya, gagal terus, padahal saldo sea bank msih ad, bisa di jelasin??, byasanya saya isi saldo shopi gk sampek 2 x dah bisa, ini saya dari kemaren gk bisa"" gagal trus, bru juga mau bliang aplikasi nya bagus dah kyak gni",2,2024-03-01 01:06:10,2024
Pengguna Google,Aplikasi lemot se duniaa..pas gk ada saldonya lancar jaya..pas saldo diisi jutaan malah lemotttt kayak ngerti aja uang banyak trus di bekukan akun saya..woooy lah tolong balikin uang gueee...mana lagi butuh2nya😭😭😭 Kasih solusi yang jelas yanh langsung jlep bisa kebuka gitu..jelas2 pasword dan pin benar 100 kali sudah saya coba tetap kekeh gagal2 trus..woy lahh Ya Allah,1,2024-02-14 12:36:34,2024
Pengguna Google,"Pelayanannya cepat tanggap,responnya baik,dan di kasih aba-aba/instruksi dari admin,saat pertama telepon emang gabisa lama,tapi pas miminnya telepon langsung bisa,emang the best sih ini Udah lama pake ini",5,2023-03-18 18:49:09,2023
Pengguna Google,"Aplikasi Bank Digital terbaik. 1. Gratis admin & gratis biaya transfer 2. Aplikasi ringan dan cepat 3. Fitur terbilang lengkap - tidak ada kartu ATM dan tidak bisa tarik tunai, tapi tidak masalah karna masih anak Rekening lain yg bisa di gunakan untuk tarik/setor tunai.",5,2023-04-14 22:49:19,2023
Pengguna Google,Setelah sekian lama pake SeaBank gk pernah ada masalah malahan aplikasi nya nge bantu banget tapi sekarang mau login aja sulit harus menelpon cs SeaBank nya di telpon belum ada 1 menit udah di matiin padahal permasalahan nya belum selesai dan sampai saat ini masih belum bisa login tolong dong untuk pihak SeaBank perbaiki cara login nya jangan di persulit,1,2023-04-16 04:16:12,2023
Pengguna Google,"CS buruk , menyelesaikan masalah saya tidak teratasi sudah 3 hari , jawaban seperti itu saja ( di coba secara berkala ) ... Buat aplikasi perbankan sistem Masih eror ... Ragu mau nabung di sini karena Data kita pun akan ke sebar ke pihak ke 3 , dan pihak lainnya , jadi Ga aman ya",1,2023-01-28 07:17:22,2023
Pengguna Google,"Kenapa seabank ga bisa di buka dari kemarin padahal sinyal saya aman² aja, setiap mau buka aplikasi seabank selalu ada notif periksa jaringan anda, saya tuh mau ngambil duit buat kebutuhan lebaran uang saya di seabank semua tolong dong di perbaiki",1,2024-04-06 07:20:10,2024
Pengguna Google,"Bagus aplikasinya tf ke bank lain bebas biaya admin, bayar shopee juga tidak ada biaya tambahan. Untuk mendapatkan bonus dari seabank gunakan kode referal ini RXTGYE soalnya aku udah buktiin dan beneran dapat bonus dari seabank",5,2023-02-26 06:32:25,2023
